bus,ARS,ID,station,lng,lat
160,10340,109000406,도봉산역광역환승센터,127.0443587,37.68994699
160,10001,109000001,도봉산역,127.0454322,37.68919475
160,10003,109000003,도봉한신아파트,127.0459186,37.68405224
160,10005,109000005,서울북부지방법원.검찰청.도봉역성황당,127.0449149,37.67772909
160,10007,109000007,신도봉사거리,127.0441345,37.67329071
160,10019,109000019,신도봉시장.도봉구청.방학북부역,127.0435791,37.66999866
160,10009,109000009,도봉소방서.방학남부역,127.0429434,37.66633771
160,10011,109000011,도봉보건소,127.040748,37.65894194
160,10013,109000013,도봉구민회관,127.0381547,37.65456682
160,10015,109000015,쌍문역,127.0347521,37.64882356
160,10017,109000017,우이1교앞,127.0326524,37.64529302
160,9001,108000001,수유3동우체국,127.0290061,37.64126603
160,9013,108000378,수유(강북구청)역,127.0260369,37.63852004
160,9003,108000003,수유역,127.0240534,37.63670243
160,9005,108000005,수유시장.성신여대미아캠퍼스앞,127.0241828,37.63122907
160,9007,108000007,미아역.신일중고,127.0266556,37.62487126
160,9009,108000009,도봉세무서.성북시장,127.0287005,37.61970957
160,9011,108000011,미아사거리역,127.0300023,37.61376514
160,8001,107000001,월곡뉴타운,127.028232,37.60688977
160,8003,107000003,길음뉴타운,127.0241845,37.60360938
160,8005,107000005,미아리고개.미아리예술극장,127.0216801,37.5988125
160,8007,107000007,돈암사거리.성신여대입구,127.018087,37.59377511
160,8009,107000009,삼선교.한성대학교,127.0092102,37.58988342
160,1005,100000005,혜화동로터리.여운형활동터,127.0016943,37.58622998
160,1003,100000003,명륜3가.성대입구,126.9982902,37.58270882
160,1002,100000002,창경궁.서울대학교병원,126.9965202,37.57917886
160,1198,100000102,원남동,126.9973383,37.57453251
160,1016,100000391,종로3가.탑골공원,126.9899683,37.57038869
160,1014,100000389,종로2가,126.986254,37.57026795
160,1012,100000387,종로1가,126.9813906,37.57026661
160,1010,100000385,광화문,126.9780909,37.57029571
160,1008,100000379,서울역사박물관.경희궁앞,126.970442,37.56933602
160,1006,101000305,서대문역사거리,126.9669608,37.56620752
160,13046,112000429,충정로역,126.9626293,37.56005109
160,14010,113000010,아현초등학교,126.9572786,37.55491578
160,14008,113000008,마포경찰서,126.9551357,37.55082349
160,14006,113000006,아현동주민센터,126.9531248,37.5471257
160,14004,113000004,공덕역,126.951203,37.54457348
160,14002,113000002,마포역,126.9467317,37.54032275
160,19008,118000008,여의도환승센터,126.9246108,37.52611721
160,19152,118000067,여의도공원,126.9204037,37.52350726
160,19006,118000006,영등포역,126.9070269,37.51659437
160,19004,118000004,남부지방법원등기국.구로세무서(에이스하이테크시티),126.8997502,37.51403248
160,19002,118000002,문래동남성아파트,126.8922522,37.51116922
160,17001,116000001,신도림역,126.8894134,37.50976462
160,17003,116000003,신도림동.구로역,126.883933,37.5060444
160,17005,116000005,구일역.중앙유통상가.롯데마트,126.8745605,37.49985595
160,17007,116000007,동양미래대학.구로성심병원,126.8680008,37.4996658
160,17009,116000009,개봉역.영화아파트,126.860608,37.49682045
160,17011,116000011,경인중학교.개봉사거리,126.8555223,37.49734297
160,17170,116000084,오류1동주민센터.오류문화센터,126.844694,37.49646528
160,17172,116000086,오류동역,126.8425739,37.49554832
160,17174,116000088,오류지구대.신오류주유소,126.8394944,37.49422081
160,17248,116000156,연세중앙교회,126.835982,37.49326527
160,17180,116000094,궁동청소년문화의집,126.8334079,37.49323969
160,17182,116000096,우신고등학교,126.8307796,37.4932205
160,17184,116000098,온수역,126.8237946,37.49277793
160,17290,116000195,온수동종점,126.8213834,37.49193937
